RegionID,SizeRank,RegionName,RegionType,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394843,67,"McAllen, TX",msa,TX,194667,192967,191967,193617,196317,198917,199200,199867,202767,207833,212133,210966,207633,206666,210000,215000,223333,228300,234633,236300,240917,241250,242917,241500,239833,234833,233333,234667,239633,242967,244967,245000,246500,248167,251467,253300,254967,256167,257833,258833,255998,252082,249415,249383,249633,247967,244667,241500,238167,238167,240000,243333,246333,247833,249167,249467,249300,249633,249667,251667,251667
394908,68,"New Haven, CT",msa,CT,249133,250833,256167,261667,266667,271633,276633,278300,278000,277967,277933,273267,266633,264967,266600,276567,286267,294633,294667,291633,290633,290600,288967,284933,281633,283300,289967,300467,310433,316800,321267,321267,321583,319700,316367,316350,314933,318267,321600,326600,333300,339967,346600,349900,353233,353267,353267,349933,349933,349633,349633,355283,362283,370650,373333,376633,378300,376600,371633,369933,368267
394561,69,"El Paso, TX",msa,TX,185633,184650,183983,183967,185283,186623,188307,190307,192467,195767,202919,209753,214477,210657,205507,199150,196500,198333,203000,206333,206333,209667,213833,220483,222483,224967,225983,229317,232658,234991,236324,239575,248815,258482,266898,270641,267958,267933,264775,273025,279708,288200,289950,289950,289633,287817,286483,286467,287617,288117,288467,290800,292483,294133,294150,294967,293633,292283,290633,291633,290975
394318,70,"Allentown, PA",msa,PA,221433,221600,226633,234967,240933,242567,240933,239967,243000,244667,244633,239933,236567,239900,244900,254933,263267,269967,271600,269933,269900,269933,268300,266633,264967,264967,271633,283267,294933,306600,311633,311633,308300,304633,306300,306000,304667,306000,309633,320450,325783,330817,331667,333317,329983,328283,327967,327967,327967,331633,339933,346633,349633,349667,349667,349967,349967,346633,346000,343667,343666
394952,71,"Oxnard, CA",msa,CA,704966,714633,725967,739000,742650,739650,746617,758633,768633,765333,753000,746333,746333,759667,769333,782667,789666,793000,796166,795833,803650,814150,824150,833000,839333,843833,855816,859149,869983,871333,876333,867966,858300,849967,849967,846383,846050,859242,876158,901458,921300,940967,949300,950800,956133,956167,962483,960816,960816,946666,943333,951667,968000,977667,982333,979333,969667,956333,953833,962167,972333
394486,72,"Columbia, SC",msa,SC,209551,211217,213217,218267,222800,229433,231133,231633,227967,225217,221883,220250,217967,217933,219933,223300,225000,225000,226667,230000,233300,234967,235367,236400,239733,244300,251600,258417,265083,270117,274633,276333,276300,274967,273300,271300,269633,271142,273175,278175,283000,289667,291300,287967,281467,278000,276667,274833,273300,276633,283298,291332,296298,299600,299900,299600,299633,299333,298967,297300,293967
753906,73,"North Port, FL",msa,FL,351667,351633,349933,349900,348917,348950,348650,349633,349600,349900,349675,353042,354708,358300,361600,,,,396333,403000,407000,417000,429667,442333,449000,454667,470000,495000,522758,540925,548925,546150,539317,529650,523000,521667,525000,531333,536000,538500,538167,538167,535667,531333,525667,522333,522333,524667,528000,529667,528333,524633,517633,512133,505500,501133,496633,491967,486333,481300,482300
845158,74,"Dayton, OH",msa,OH,155467,156467,163133,171250,179550,183017,183233,181567,179900,178500,175167,170167,168233,171267,172967,176300,179933,184917,186617,186617,184967,181633,174983,169983,168283,169933,179933,188467,198500,201833,206333,204633,202967,198300,198300,197964,196297,194631,194967,204300,210833,217667,219967,218467,214933,208300,204933,199933,195517,195517,200517,214933,229933,239933,241267,236267,234633,231600,228267,221600,218267
394457,75,"Charleston, SC",msa,SC,376297,374967,377328,379028,382859,385498,390495,394663,394630,391267,387433,387467,391784,395951,399251,398300,398300,398000,399633,396282,393282,392882,396200,399200,406600,414967,428633,438333,448333,451667,455000,456483,456483,453150,450000,450000,449967,458300,466633,476667,483333,490158,496792,498425,501598,501630,501330,495998,491000,487667,491000,499333,511325,518325,523325,520000,521633,521633,523267,513300,500509
394648,76,"Greensboro, NC",msa,NC,219997,220000,218333,223300,229933,238267,243300,241667,235000,226667,221667,218300,214933,208267,206633,208417,216413,223047,229630,233950,236800,235100,234450,233300,236333,234667,235633,240133,255133,272467,282050,285383,282050,283300,281633,281667,279967,279300,284133,291333,298633,300449,302783,302816,302000,299133,295767,292267,285600,282267,281600,285633,290667,295483,298117,296450,293300,291700,291667,289967,286600
395134,77,"Stockton, CA",msa,CA,397300,396967,396300,399667,401667,405000,415000,426333,434667,439667,439983,439983,434950,438450,446783,463483,476650,489650,504625,514308,521308,519333,519667,521333,524333,532666,550667,573000,591000,597333,597333,589333,578483,563483,553450,541633,534950,530983,529317,536000,541633,554966,559790,559823,554823,553000,551333,547667,536333,531333,533333,541667,556667,566667,569992,566658,557325,552333,547000,548000,549667
394440,78,"Cape Coral, FL",msa,FL,293300,296467,297800,299133,298967,299300,299617,299040,292374,,277967,276333,274000,265967,257600,248233,238267,,,,,,131633,113333,100000,94998,,,,209966,216300,204633,178667,156167,147800,158767,187933,221300,256333,274963,291596,301263,311300,321300,331633,339958,346658,351658,358000,364633,369300,367492,363858,357525,355315,352282,352278,349963,354663,361000,369333
394399,79,"Boise City, ID",msa,ID,354254,360255,367225,374263,377930,382930,388233,393266,396600,404933,415126,424064,427398,432172,438267,451417,469750,488080,506630,511630,516633,508300,510000,517000,530300,548300,557967,569667,572333,572333,563967,548267,531933,515967,505967,500600,499900,508250,524917,548250,566567,581600,584933,576600,561600,551600,549633,549300,546000,546300,544783,548083,551117,552933,552867,548700,545400,542167,543300,543267,539067
394484,80,"Colorado Springs, CO",msa,CO,365280,370313,374997,381317,386317,392383,395400,395400,391300,386633,384933,386467,391082,392782,395948,401333,413000,426333,433000,434667,433333,435000,438333,440000,443300,444967,451600,459967,476633,489667,494633,489449,481449,474783,469967,466633,462833,462500,467333,480833,495750,505883,506183,502600,494300,486917,477483,469117,459867,454967,455333,465333,477000,486667,488333,484000,479000,474000,470000,463333,459067
394798,81,"Little Rock, AR",msa,AR,193333,193000,195000,198333,201666,203333,205000,204833,205833,209167,211000,211333,,201267,201567,207600,212600,212633,214967,215000,216667,213333,213300,211633,211717,212717,217717,225267,232633,238967,241833,243500,242167,241667,240000,240000,238333,235000,234900,238233,244867,248300,253267,253300,253300,249666,249666,249666,250000,253300,258617,266783,270150,271167,268833,268583,267233,265567,262483,259167,258000
394766,82,"Lakeland, FL",msa,FL,221633,223267,224933,225117,225150,225817,227167,229833,232500,235667,236333,236333,236317,238583,241917,,,,,276633,281633,288300,294933,303300,310133,316833,321833,331666,341633,349967,353300,353333,351833,350133,349800,347967,346333,344433,343433,343433,345330,347963,349597,349933,349967,349967,348600,347767,346133,346500,345667,345667,345333,346667,348000,348333,348333,347000,346333,345000,345000
394304,83,"Akron, OH",msa,OH,151267,152567,157600,162600,166633,170617,175617,178617,177267,173300,166933,159267,154433,154433,159433,164900,169933,174633,177967,179550,178183,174850,169933,161625,154992,153292,159967,172967,182967,191300,193450,191817,186817,179967,176033,173950,172283,169850,171900,180683,192017,202050,206633,210000,210000,206633,202967,199300,195967,194600,196600,203633,213667,223967,231967,233217,227883,221383,211767,201767,193249
394531,84,"Des Moines, IA",msa,IA,246633,249967,253300,256633,258267,261842,263542,264875,262933,259867,256900,256933,258300,261633,264267,264267,259267,253267,248300,243300,236633,231300,227967,224633,223267,227933,237967,252667,262967,271300,273300,276667,278333,278333,276667,275000,275000,279667,284667,297000,305667,316667,317667,316000,313333,311500,308133,303100,299900,301600,304967,313300,318300,321633,318333,316667,315000,313300,310967,305967,301000
395115,85,"Springfield, MA",msa,MA,246600,243967,250333,260300,271267,274900,278233,279917,276583,271583,264900,259900,255350,258683,268683,284600,291267,296050,293017,293017,289600,286267,282933,279433,279283,282617,286450,301633,313333,323000,321333,321300,324633,327633,327633,326267,319933,316600,317967,326300,337967,344933,348267,344933,343267,338233,334900,328267,326600,322550,322517,330550,341300,349633,350800,350800,350833,350000,349967,349933,345433
845159,86,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,267717,276383,278283,281317,282983,284333,287667,291000,293000,288333,286333,287667,295967,299633,303133,318167,327833,334333,329128,336095,342762,349600,357133,373800,390500,408000,418333,431333,433000,439333,443000,454667,461666,470000,471333,471300,475967,479600,489300,492933,499300,499300,499000,497750,497750,495583,495500
394931,87,"Ogden, UT",msa,UT,331633,339933,344633,349383,349417,354750,358333,360000,358333,358333,356633,356300,352933,359633,369633,,,411333,418000,421667,426633,432967,434633,433000,429983,444983,468317,491633,501633,506633,506633,498300,489133,482467,479133,476633,478333,486633,498267,512933,524633,531333,531633,528300,526633,519997,511630,501630,496600,494000,495667,503850,514800,524800,524650,519650,512983,506617,502967,499300,495667
394816,88,"Madison, WI",msa,WI,312967,317933,322967,329600,332933,335567,332267,328967,326300,323267,320767,318967,320500,325300,330046,334879,339246,343000,346633,344967,343267,339933,339600,336267,336300,339933,349933,356600,364933,369967,373267,371450,368083,364450,358133,353133,353433,362000,377033,390367,398267,399933,404967,405000,405000,401133,401133,406133,411667,424967,428300,433267,434933,439933,439967,433333,428333,424967,424933,424933,426283
395235,89,"Winston, NC",msa,NC,238233,239933,239967,243021,244686,249019,250998,247483,239133,230800,223650,216083,209676,205342,211926,218333,225562,230562,235528,239967,241600,244633,247117,247150,243950,241433,243430,251947,263647,271650,275667,275667,277300,276383,277547,277547,281130,284633,289838,294805,298471,303300,303666,303633,301966,301633,301633,299933,298267,294933,291600,291600,298133,305583,308917,307383,305550,303850,301867,297950,296317
394528,90,"Deltona, FL",msa,FL,269600,270800,272167,274167,272972,271638,271605,273055,274722,276388,278300,279967,281633,286600,288267,292967,297667,,,317967,321300,324933,331300,334933,337967,341600,349450,361417,371450,381300,384666,384633,381633,379933,379933,378267,376948,376982,380248,384900,388200,389600,389633,392300,394966,396383,393750,393050,391633,393300,393167,393167,391467,389965,389965,389965,388300,384963,379997,376663,376333
395143,91,"Syracuse, NY",msa,NY,173133,173967,177300,184933,191300,193933,193300,191933,188467,183217,178917,176417,175633,176600,178233,181567,184600,189600,191267,188233,183233,179833,178200,174867,173283,173250,176583,181600,189933,196633,201283,200983,200950,196267,191600,184933,184933,192933,200701,209034,212667,222917,226283,227950,223300,221600,213300,209933,208300,213300,211650,215317,223617,240300,248267,254867,253167,252867,249300,249300,242933
395006,92,"Provo, UT",msa,UT,376417,378050,377967,379600,381300,386600,393300,398266,399933,403267,409933,418300,414967,416667,421667,,448000,459667,470000,480000,484667,490633,495217,498850,499217,509300,522633,544633,558300,568333,565000,556667,544967,534967,529633,526333,528000,528333,531075,537708,544375,553300,558650,561800,558433,551433,544950,542240,540557,542223,544933,554933,563233,566600,564967,564955,566938,565272,561983,559966,557297
395160,93,"Toledo, OH",msa,OH,156633,156167,159500,164467,171300,174633,177967,178265,178231,174898,168933,163933,158933,156600,155600,158933,163933,169967,171633,169967,166300,162967,158467,153467,148467,147933,149933,155800,164833,171467,174783,172417,170033,165133,158500,152550,149933,152933,159600,172267,182567,197583,201583,204917,195933,190867,182550,176517,171583,173233,179900,189933,200716,210750,217417,215967,210933,207567,204900,202100,197800
395224,94,"Wichita, KS",msa,KS,180800,179267,181933,186088,192788,199588,206600,207600,203600,197633,192633,186633,182194,180361,182561,186300,187967,187467,184167,180000,176667,173833,172133,167033,162367,162400,172467,,203300,211667,213333,216667,218333,219967,214967,208300,201667,202817,209483,219467,233317,243317,250000,249967,249633,248633,247000,247167,249833,254800,258300,262800,267833,273500,273667,268333,262667,259667,259967,256633,253300
394549,95,"Durham, NC",msa,NC,325000,331633,341600,349900,349933,351450,353483,353483,350150,346567,344883,340700,335583,333933,334267,348800,357133,364500,361667,360000,364967,371633,378318,370018,361685,361667,376167,389467,401133,409967,415000,415667,409333,404333,398667,394967,391633,392967,401333,418000,428333,435000,435000,433333,431667,426633,423067,413066,408100,413000,429667,448000,463333,465000,460000,450333,448633,446900,443200,434900,426633
394352,96,"Augusta, GA",msa,GA,219500,220833,222800,225567,227567,230900,230600,232267,233600,234600,232510,228358,227358,226298,225817,230117,236633,241600,241633,238300,235000,231667,231633,231633,231633,232800,237800,247800,255000,260000,261667,263633,266800,265133,264800,261633,261600,260300,263633,268667,273333,276633,276283,276250,274583,276567,278233,279933,280800,280832,281830,282963,286131,286800,288167,288333,288333,286633,282967,279633,278000
394957,97,"Palm Bay, FL",msa,FL,275000,275833,276967,278600,279400,279933,279967,281633,285933,290900,292567,289933,286633,286667,290000,298300,,,,,333300,333300,335083,338383,343350,348933,355300,363667,371300,381600,385517,383883,377233,371617,369617,367133,363833,362467,364633,366300,368000,368333,371667,373333,375000,374967,373300,371600,371633,374967,378333,381667,383333,385000,383333,381667,379967,379800,378133,376500,375000
394711,98,"Jackson, MS",msa,MS,239583,239933,241933,245267,249233,253900,256383,258750,258117,257333,255999,253332,248000,241333,,234300,237633,241300,242333,240667,241000,240000,235000,231333,228967,232633,236300,240333,241633,238300,237467,238250,241583,237417,234900,229900,226317,219750,213083,208667,211000,217667,222150,221150,216150,213667,212300,215600,221567,227963,237997,247997,258300,264633,266333,267833,267833,268908,266408,263375,258967
